Daß zuletzt auch die Farbe eine mystische Deutung erlaube, läßt sich wohl <b>____</b>.	ahnden	anmutenden	zankt	abgehalten
Erstmals zusammengefasst in einem Buch erzählen Mediziner von Patienten, die an rätselhaften Symptomen leiden und deren ungewöhnliche Krankengeschichten dank <b>____</b> Detektivarbeit zu einer überraschenden Auflösung kommen.	akribischer	zuzugreifen	anmaßen	monierten
Doch da in Game of Thrones der Tod <b>____</b> ist, bleiben für die jüngste Tochter von Winterfell [Arya] nicht mehr allzu viele Kandidaten übrig [auf ihrer Todliste] – die wir euch in der folgenden Übersicht vorstellen.	allgegenwärtig	zusammengesetztes	grässlichen	einschleifen
Sexismus ist in der Branche <b>____</b>. Wenn Männer per se annehmen, dass Frauen gerade erst mit dem Programmieren begonnen haben, und ihnen ungefragt alles erklären, was sie nicht wissen wollen. Wenn sie gleich nach dem Hallo fragen, ob sie wüssten, was eine Datenbank ist. …	allgegenwärtig	einrichten	eingängig	anmaßenden
Aber gute Dinge geschehen im Allgemeinen <b>____</b>, während Gewalt oder Katastrophen stärker in den Nachrichten vorkommen. Wenn man den Leuten sagt, dass es heute weniger Gewalt gibt als früher, sind sie oft erstaunt. Doch es stimmt, auch wenn in Syrien oder im Sudan schreckliche Dinge passieren.	allmählich	vollstrecken	zurückführen	geißelten
Er hat <b>____</b> uns <b></b>auf unangenehme Weise <b>____</b>.	sich , angebiedert	wüste , warf	anderweitig , vorwegzunehmen	bewährte , führte
ich dachte nicht daran, <b>____</b> <b>____</b> ihm <b>____</b>	mich , bei , anzubiedern	lauschte , töricht , verklärt	urig , stellen , wähnt	vorgehalten , rüttelte , auffangen
<b>____</b> dem, an das Publikum <b>____</b>	sich , anbiedern	gewähren , rechtfertigen	erfasste , deponiere	verabschieden , widersprüchlicher
sich mit <b>____</b> Problemen auseinandersetzen	anderweitigen	brüllte	wetterte	drehte
einen Auftrag <b>____</b> [an einen anderen] vergeben	anderweitig	wähnt	warteten	abgefrühstückt
 Kommst du mit oder bist du <b>____</b> beschäftigt?	anderweitig	stichhaltig	stur	ausgewalzt
Unser Hund hat den Briefträger <b>____</b>.	angefallen	ausgerissen	rechtfertigt	verbergen
Beim Prüfkonzern Dekra <b>____</b> 2020 rund zwei Drittel des pandemiebedingten Umsatzeinbruchs von etwa 200 Millionen Euro nach Unternehmensangaben im Geschäftsfeld Zeitarbeit <b>____</b>.	fielen , an	nörgelt , ausschlagen	sträubte , gepfändet	wüste , trotzig
Das bedeutet aber nicht, dass die Inzidenz vollkommen unwichtig werde, sagt Meyer-Hermann. Sie sei weiterhin der ‚beste Indikator‘. Trotz Impfung lasse sich aus ihr die zu erwartende Belastung des Gesundheitssystems ablesen, lediglich die Höhe, ab der es kritisch wird, verschiebe sich nach oben. Und die Zahl der Neuinfektionen besagt weiterhin, wie viel Arbeit in den Gesundheitsämtern bei der Kontaktnachverfolgung <b>____</b>.	anfällt	verübeln	greifen	geht
Wenn man die Oberfläche eines Gegenstandes <b>____</b>, kann man feststellen, ob sie wirklich glatt ist.	anfühlt	übersinnliche	säumige	flunkert
Es <b>____</b> <b>____</b> nach reiner Schikane der Krankenkassen <b>____</b>.	fühlt , sich , an	vollstreckt , kläglicher , angebiedert	ernüchternd , allgegenwärtig , hat	eingehender , liegen , mau
Cord <b>____</b> <b>____</b> weich und warm <b>____</b>.	fühlt , sich , an	brisantes , durch , hervorrufen	fährt , gekapert , flashe	überheblicher , aufwiegeln , hinhauen
Ein Mann ist so alt, wie er sich fühlt; eine Frau ist so jung, wie sie <b>____</b> <b>____</b>.	sich , anfühlt	zulassen , einsieht	eingebunden , verbaut	hanebüchene , immerhin
Empörung über das Vorgehen der spanischen Polizei war in Brüssel durchaus zu hören – wenn auch nicht von den hohen Repräsentanten der EU. Sie vermieden es bisher, inhaltlich zu dem Konflikt Stellung zu beziehen. 'Für die EU-Kommission ist das eine interne <b>____</b> Spaniens', sagt der Vizepräsident der Kommission, Frans Timmermans.	Angelegenheit	Gefolgschaft	Brisante	Fell
Offiziell äußert sich die Bundesregierung nur sehr vage zu diesem Streit und ihren Plänen. Der BND selbst schweigt, wie immer in solchen Fällen: Zu 'geheimhaltungsbedürftigen <b>____</b>' äußere man sich nur 'gegenüber der Bundesregierung und den zuständigen parlamentarischen Gremien'.	Angelegenheiten	Ausschuss	Zerwürfnisse	Ihres
Im Berufungsverfahren sei man <b>____</b> das 'Glücksrad der Juristerei' <b>____</b>, weil unklar sei, welchen der 29 Richter man erwische.	auf , angewiesen	verschlingen , überschlugen	steckt , wuchtigen	abartige , abgewonnen
Als Arbeitsloser ist man <b>____</b> Hilfe vom Staat <b>____</b>.	auf , angewiesen	stimmte , abgebildet	begeben , überschneiden	werden , überschlug
Als auxotroph bezeichnet man Organismen, die bestimmte essentielle Substanzen nicht selbstständig synthetisieren können. Somit sind sie dar<b>____</b> <b>____</b>, diese Stoffe aus der Umwelt aufzunehmen.	auf , angewiesen	entwichen , mulmig	wegen , verfängt	geflasht , ausgereizt
Nach FBI-Angaben gibt es keine <b>____</b> dafür, dass das Attentat einen terroristischen Hintergrund hat.	Anhaltspunkte	Gemüt	Ihres	Darüber
Denn beim Rückblick auf das vergangene Jahr fielen mir <b>____</b> <b>____</b> nur schlechte Nachrichten ein: Autokraten, Diktatoren, illiberale Demokratien werden mächtiger.	auf , Anhieb	hofiert , Geflecht	eckte , Gepflogenheit	besonnen , Verdienste
Unser Test hat <b>____</b> <b>____</b> funktioniert.	auf , Anhieb	gefälliges , Provisionsbasis	beschert , Schraubdeckel	vorgebrachte , Befund
Wähle einfach den gewünschten <b>____</b> aus, gebe die nötigen Einladungsdaten ein und generiere dir deinen persönlichen Einladungstext.	Anlass	Augen	Obrigkeit	Erlass
Wenn man ein gemeinsames Thema abseits der Arbeit gefunden hat, kann man es <b>____</b> <b>____</b> <b>____</b>, später Kontakt aufzunehmen.	zum , Anlass , nehmen	wähnt , Wecker , liegen	drangsaliert , Trotz , stellte	drangsalieren , Tu , skurrile
Deshalb sehe er auch keinen <b>____</b>, von seinem Amt als Präsident der Länderkammer zurückzutreten	Anlass	Zerwürfnis	Darum	Lob
Aus <b>____</b> des 100-Geburtstages des Dichters wurde ein Fest gefeiert.	Anlass	Berufung	Ausflüchte	Stelle
Wenn du ein bisschen mehr <b>____</b> nimmst, kannst du weiter springen.	Anlauf	Gauner	Gefolgschaft	Führ
den <b>____</b> verkürzen	Anlauf	Weichen	Obrigkeit	Abschlag
etwas bereits im ersten <b>____</b> schaffen	Anlauf	Gib	Havarie	Eklat
einen neuen <b>____</b> machen/nehmen = etwas noch einmal versuchen	Anlauf	Daran	Verfehlungen	Auf
der <b>____</b> der Produktion	Anlauf	Beaufsichtigungen	Genugtuung	Spott
einen Park / ein Beet <b>____</b>	anlegen	wartet	behandelt	beständigem
Horst Seehofer plant eine breit <b>____</b> Studie zu Rassismus in Deutschland und das ist erst mal keine gute Nachricht.	angelegte	erschließt	zog	verquere
Israel ist die regionale Supermacht mit der Bombe in der Hinterhand. Der Hightech-Staat ist letztlich verlässlicher als das große Amerika, das unter Obama (2008-2016) heftig mit den Chameinisten [d.h. mit dem Iran] füßelte [sich als zärtliche Geste gegenseitig mit den Füßen berühren] und so – welche Ironie! – die Trasse [der (geplante) Verlauf einer Straße, Bahnlinie] von Israel zu den Golf-Arabern [d.h. den Vereinigten Arabischen Emiraten und Bahrain] <b>____</b>.	anlegte	behalf	verkorkst	tachelt
Heute habe ich das Inhaltsverzeichnis <b>____</b>.	angelegt	verherrlichung	verkannte	unterliefen
Er <b>____</b> das Lineal an die Skizze <b>____</b> und zog einen dicken Strich	legte , an	entnahm , beanstanden	bei , monieren	bezwingen , greifen
<b>____</b> den Dominostein doch dort <b>____</b>!	Leg , an	Engpasses , anmaßendes	Verfehlungen , beachtlichen	Ausmalung , moniert
Der schrecklichste, machtversessenste, machtvergessenste und wohl schlicht verrückte römische Kaiser [Kaiser Nero]: Er ist der historische Maßstab, den die Demokraten in der Schlussphase des Wahlkampfs offenbar <b>____</b> die Regierungsleistung des amtierenden US-Präsidenten [d.h. Trump] <b>____</b> werden, bevor am 3. November die Abstimmung selbst stattfindet.	an , anlegen	jegliche , auszuhebeln	verwahren , verzerrt	kundige , kolportiert
Fast hätte ich <b>____</b> <b>____</b> ihm <b>____</b>.	mich , mit , angelegt	aufkündigen , ausgelotet , zuzuwenden	irreführen , durchdrehen , unentwegtes	malten , verwaist , beschaffen
sein Geld gewinnbringend/<b>____</b> Aktien <b>____</b>	in , anlegen	quirliger , machen	nachsehen , kläglicher	ruppige , ausgehebelt
Er möchte sein Geld <b>____</b> Immobilien <b>____</b>.	in , anlegen	flunkert , überziehen	leiste , garstiges	vorgenommen , angefallen
Wie viel wollen Sie <b>____</b> das neue Klavier <b>____</b>?	für , anlegen	skandieren , schillerndsten	brüllte , uriger	geahndet , zufügen
Das Schiff wird morgen in Hamburg <b>____</b>.	anlegen	verbindliche	zustünde	zufügt
Die Mutter <b>____</b> dem Kind ein Lätzchen <b>____</b>.	legt , an	garstiger , kundig	vernehmen , austricksen	her , gedenken
jdm. einen Verband / Fesseln <b>____</b>	anlegen	grübelt	ausgiebigen	scherte
Die Soldaten <b>____</b> die Gewehre <b>____</b>.	legten , an	wetterte , drückte	rüttelte , erhabener	mühst , überführen
Künstler, die <b>____</b> der Umsetzung ihrer Kreationen <b>____</b> <b>____</b> <b>____</b> möchten, sind uns herzlich willkommen	bei , selbst , Hand , anlegen	bangen , erzwang , Hehl , sprechen	verortete , zurück , Volte , abgespeist	vorgebliche , aus , Rechtfertigung , schalt
<b>____</b> <b>____</b> bei der Beurteilung eines Verhaltens <b>____</b>	strenge , Maßstäbe , anlegen	verklären , Einsichten , ergattert	hren , U , ersucht	besonnen , Verleumdung , fingiert
Er hat <b>____</b> nur <b>____</b> einen Streit <b>____</b>.	es , auf , angelegt	gestürzt , törichte , überlagerten	nachgiebige , jeglicher , drücken	sehne , uberziehen , törichte
Niemand sollte <b>____</b> <b>____</b> <b>____</b>, sich zu infizieren.	es , drauf , anlegen	schlapp , zustehen , zog	beigefügt , unterstellt , unterliegen	verheerte , vermiest , drangsalierten
die Rückgabe eines Buches / eine Zahlung <b>____</b>	anmahnen	erschlich	eingeräumt	gedrängt
Deutschland verzeichnet starken Rückgang der erwerbsfähigen Bevölkerung: Die Überalterung der deutschen Gesellschaft schreitet weit schneller voran als in den meisten anderen EU-Ländern. Das Institut der deutschen Wirtschaft <b>____</b> eine offensive Zuwanderungspolitik <b>____</b>.	mahnt , an	verdonnern , entbehren	stöberst , durchdrehen	zog , überheblich
<b>____</b> ein Privileg <b>____</b>	sich , anmaßen	bestückten , quirlig	kundige , vollziehen	dazu , vorgehalten
Er <b>____</b> <b>____</b> <b>____</b>, über Dinge zu urteilen, die er nicht versteht.	maßt , sich , an	erlassen , ungeniert , aufweichen	entriss , fiel , trotzig	betäubt , gab , plumpe
Würden durch einen Boykott russischer Rohstoffe Heizkosten und Benzinpreise noch weiter explodieren, dürfte bei vielen Verbraucherinnen das eigene Portemonnaie dann nämlich doch näher sein als zerbombte ukrainische Innenstädte. Und gerade weil es <b>____</b> wäre, den Einzelnen dafür zu verurteilen, insbesondere jene, die sich eine derartige Solidarität an der Zapfsäule buchstäblich nicht leisten können, wäre es auch falsch, sich bei diesem Dilemma realpolitisch wegzuducken und es allein ans individuelle Verantwortungsgefühl auszulagern. Nach der Devise: Entscheiden Sie selbst, ob Sie am Thermostat ein Zeichen gegen Putin setzen wollen!	anmaßend	eingeräumt	nachsichtiger	sehne
 Sein <b>____</b> Verhalten bringt ihm keine Freunde.	anmaßendes	hat	erkoren	eitler
Die Prohibition ist in vollem Gang, letzte Farce eines puritanischen Amerika, durch die das Entstehen illegaler Treffpunkte, eines lukrativen Schwarzhandels und einer <b>____</b> Mafia gefördert wird.	anmaßenden	frisiert	legen	zuversichtlich
Sein Verhalten <b>____</b> mich äußerst eigenartig <b>____</b>.	mutet , an	exponierter , vom	vorgehalten , grässlich	gekürt , bezwingen
Es muß Thomas Mann eigenartig <b>____</b> haben, sich hier als Vertreter der Zivilisation angegriffen zu sehen.	angemutet	zetern	anständig	kaschieren
Buscetta, von Pierfrancesco Favino mit einer aus der Zeit gefallenen, antik <b>____</b> Männlichkeit kongenial verkörpert, bullig, sentimental und mit einer Schwäche für Seidenhemden, war Kronzeuge bei dem großen Prozess der Achtzigerjahre, an dessen Ende 360 Angeklagte zu insgesamt 2665 Jahren Haft verurteilt wurden.	anmutenden	zugespitzt	auszusetzen	beseitigt
Nach Ablauf der Beantragungsfrist setzten die Betrüger noch einen drauf und verschickten offiziell <b>____</b> E-Mails, die in bedrohlichem Behördendeutsch vor den drakonischen Strafen bei unrechtmäßiger Beantragung warnten.	anmutende	feilt	tüftelte	abzugreifen
einen Sender/ein Schiff/ein Ziel <b>____</b>.	anpeilen	aufkratzen	mickrigen	lauern
Expertinnen und Experten warnen daher vor einer dritten Pandemiewelle, die kurz vor dem <b>____</b> Lockerungen des Lockdowns am 7. März bereits begonnen habe.	angepeilten	aufzuzeigen	beigetreten	an
Ich <b>____</b> in Mathematik eine 2 <b>____</b>.	peile , an	heraufbeschwören , bekennst	verorten , gesetzt	vermochten , gelübde
Sollte es zu einer unerwartet deutlichen Wahlniederlage Trumps kommen, drohen schwerwiegende politische Folgen. Je stärker das Ergebnis von den Vorhersagen abweicht, desto größer wird die Versuchung für das Trump-Lager sein, Wahlbetrug und unsaubere Methoden <b>____</b>.	anzuprangern	aufgekratzt	grassiert	hecken
Eine Grundsatzfrage für den gesamten Westen und die <b>____</b> Chinas indes ist, wie man dem Land mittlerweile begegnen soll. Die Niederschlagung der Demokratiebewegung Hongkongs, die Forderung nach einer ‘Wiedervereinigung‘ mit Taiwan (de facto eine Drohung vor einer möglichen Invasion durch China), die Existenz von Internierungslagern in Xinjiang und die wachsenden Spannungen im Südchinesischen Meer durch die chinesische Militarisierung sorgen dafür, dass China in der Welt zunehmend als aggressive aufstrebende Supermacht wahrgenommen wird, mit wenig Skrupeln nach Innen wie nach Außen.	Anrainer	Trotz	Gauner	Zwickmühle
Dazu zählten unter anderem finanzielle <b>____</b> für Kursanbieter und Lehrkräfte, 'damit ausreichend Alphabetisierungskurse angeboten werden, um den gestiegenen Bedarf zu decken.'	Anreize	Leinwand	Unterlassen	Beharrung
Das Spiel gab keinen <b>____</b>, sich noch weitere anzusehen.	Anreiz	Auflagen	Freibrief	Geißeln
Bislang erzielten Investoren mit kurzfristigen Anlagen so hohe Renditen, dass sie keinen <b>____</b> hatten, in längerfristige Infrastrukturprojekte einzusteigen.	Anreiz	Zulauf	Weichen	Ausmalung
Die <b>____</b> <b>____</b> diesem Museumsbesuch erhielten wir durch Zeitungslektüre.	Anregung , zu	Umsicht , lauern	Begehrt , einschlagen	Bringen , eingängig
Schlichter und einleuchtender kann eine <b>____</b> nicht sein.	Anregung	Gau	Beständigkeit	Ansätze
Broschüren und Leitfäden vorbildhaft dokumentiert und dient seither als <b>____</b> für viele andere österreichische Gemeinden.	Anregung	Verrohung	Verfehlungen	Gelübde
Das Medikament dient der <b>____</b> der Darmtätigkeit.	Anregung	Begehrt	Quere	Zerwürfnis
ein Mittel zur <b>____</b> des Appetits / der Verdauung / der Herztätigkeit	Anregung	Abstriche	Spott	Firlefanz
<b>____</b> <b>____</b> der singapurischen Wirtschaftsförderungsbehörde hat Dyesol sich zur Einrichtung einer Unternehmensbasis in Singapur verpflichtet.	Auf , Anregung	Missstände , Vergnügens	Spedition , Bringen	Etappe , Nötigung
Pasta mit Linsen ist wirklich ein Gericht der italienischen Küche, köstlich, wenn auch zugegebenermaßen etwas seltsam. Mir gefällt aber dieser eigensinnige <b>____</b> der italienischen Küche, die von allen auf der ganzen Welt geliebt wird.	Ansatz	Gepflogenheit	Verunglimpfung	Abgrund
Sein Werk zeigt <b>____</b> von Chauvinismus.	Ansätze	Überstürze	Vorzeichen	Erliegen
Es gab schon unter früheren Präsidenten <b>____</b>, den Paragrafendschungel [red tape] zu lichten.	Ansätze	Unterstellung	Ausmaße	Ausmalung
Der Schwanz<b>____</b> ist ein gutes Unterscheidungsmerkmal zwischen männlichen und weiblichen Schlangen.	ansatz	vorgebliche	führte	mustert
Auf jeden Fall wird es den Ehrgeiz der Chinesen weiter <b>____</b>, technologisch auf eigenen Füßen zu stehen.	anstacheln	entfacht	wand	erwägen
Einer der Organisatoren der Proteste ist Joshua Wong, dessen zwischenzeitliche Festnahme die Regenschirm-Bewegung nur noch weiter <b>____</b>.	anstachelt	abgerechnet	verkorkst	einher
<b>____</b> Benehmen	anständiges	einschlägige	stellte	anzuprangern
Ein <b>____</b> Mensch würde das niemals tun.	anständiger	aufrechtzuerhalten	zuschreiben	garstiger
Trotz allem ist er ein <b>____</b> Kerl geblieben.	anständiger	einsehen	ergehen	gekränkt
Das ist aber <b>____</b> von dir!	anständig	mutet	tat	getrotzt
Der wahre Held [unter den Figuren in einem Film über die Mafia] aber sei für ihn Falcone, der den eleganten Buscetta der Lebenslüge von der '<b>____</b>' Mafia überführt habe – und das habe auch Buscetta gespürt.	anständigen	einkassiert	entrinnt	garstige
